,formula,Number of Atoms,Density (g cm-3),Volume (Å3),the total atomic mass (amu),Bulk modulus (GPa),Shear modulus (GPa),Sound velocity of the transverse wave (m s-1),Sound velocity of the longitude wave (m s-1),Poisson ratio,Acoustic Debye Temperature (K),Kappa_cal (W m-1 K-1)
mp-29174,Si4Cl8,12,1.6461716139821605,399.43326494,395.968,2.140589472784272,1.6810682331788889,1010.5437407712406,1631.545971865329,0.1888000513632882,45.04664403214567,0.1104661568916473
mp-556866,Ag4Hg2S2I4,12,5.87431709138294,397.00142481,1404.398,25.8903210515014,6.581038112770309,1058.445522575051,2429.2216933965547,0.3828329651441785,48.42220623204656,0.1405455117262507
mp-569287,Tl2P2Au2Se6,12,6.621558953452213,335.65067325,1338.408,8.703490325888499,7.493055376722951,1063.7739380066407,1680.2491153319502,0.165523702883147,50.13039198497949,0.5291107928096607
mp-27741,Te4Au4I4,12,7.131816437152951,420.48348449,1805.884,10.32329607526684,5.292625901957084,861.4608012515064,1561.0846007048508,0.2810703685639196,38.14872507166776,0.2008049428195331
mp-1102148,Cs2As2O8,12,3.66776028224554,246.13563954,543.646,14.650941710846231,7.217955049573262,1402.8350715839945,2572.634504237916,0.2884157221010143,74.33116170779873,0.3580405005150308
mp-27868,V2N2Cl8,12,2.122378455300569,323.54525878,413.5220000000001,5.659422183865114,2.962221839042567,1181.401112636696,2127.7903838629786,0.277170314411657,57.06528102365972,0.1442563106113695
mp-753533,Li3V1F8,12,2.274907419011995,163.32648846,223.749,27.74854180308348,11.994597832639874,2296.206711598877,4384.945225608759,0.3110893051640152,139.8926184138441,0.7402376431256588
mp-1420266,V2Cl10,12,2.226452175337088,340.41197984,456.414,4.072351726057695,1.587246920328406,844.3364946534416,1667.2178890246962,0.3275269286702251,40.35635906120631,0.0411573325963357
mp-734188,O12,12,1.5809164335000394,201.6621622,191.988,4.063547263135298,1.8365390934650008,1077.818495132418,2029.6054040086497,0.3036092452788215,61.14922865832154,0.0598407526262727
mp-1205307,W2S2Cl8,12,3.5074182943259635,338.7203282,715.434,8.747112837096726,2.9465470694712064,916.5642420813792,1901.0547807937464,0.3485734572318577,44.00443089903721,0.070574972889076
mp-29829,Li4Au4S4,12,6.892976793386775,227.39176764,943.892,33.08185859522492,9.760556833461068,1189.964181511892,2585.9963236645767,0.3656879672876181,65.39778746509175,0.2295117390391766
mp-29163,Ag4Te2S6,12,5.1463630986773605,283.64708928,879.0619999999999,33.419608651827865,9.997827651334896,1393.806901914499,3013.983058730369,0.3639833426245495,71.14259741866908,0.301007187750816
mp-27167,Sn4I2F6,12,4.846145201155877,288.7372634,842.636,21.89072514224032,10.995345063976265,1506.2817714241098,2746.328734417371,0.2848760793305472,75.64325066447313,0.6301090035253082
mp-1095303,Fe1Bi4S7,12,6.560253642740822,282.54551476,1116.22,30.402343166975346,14.707157675300596,1497.2835690065324,2761.0629221096706,0.2917112230088226,75.80113664520394,0.7999903390313221
mp-752600,V2F10,12,2.6536864589550024,182.63759121,291.86400000000003,10.09256090757333,5.270568816205942,1409.301583478628,2539.9601232962063,0.2776021918925642,82.37266293234636,0.2524591999255209
mp-1096802,Ag4Ge2Se6,12,5.642554805503279,309.16084135,1050.512,51.40469973470746,18.388599723046152,1805.2461882036923,3668.1603204127223,0.3401942741566972,89.2486137517496,0.8989895157681642
mp-1102571,Ag2H6Br2N2,12,3.696051992037951,184.02951718,409.606,14.901146373123582,6.227013593272306,1297.9885786176844,2505.5946467983918,0.3166024472115137,76.04785920954502,0.2180127406286055
mp-1208879,Sn4I4Br4,12,4.87443028083474,443.57839547,1302.072,6.864168025098847,6.32017315255031,1138.682265750631,1771.1565260140717,0.1477399981962354,48.81202424942964,0.5540044874384931
mp-1228846,As1H4N1F6,12,2.5995791690851173,132.19637086,206.949,25.947706568913947,8.651761187029678,1824.3188160632128,3797.2386789950415,0.3499605797887278,119.87332360764188,0.2980370982531093
mp-1103519,K4Cu4O4,12,3.218576102825712,244.8485731,474.572,36.94882294177568,13.382223013846186,2039.070494121658,4125.967864302832,0.3384162770806903,108.93230783300564,0.693057760340382
mp-23324,Bi4S4Br4,12,6.213001739343587,343.12612983,1283.7959999999998,12.374145837976672,7.719341876801398,1114.6522580998671,1910.0400283054405,0.2417807015571861,52.57512408880242,0.4304390024688677
mp-1176579,Li4Sb4S4,12,3.7697426313538025,283.2707585,643.064,29.94907736055192,11.663437915504016,1758.965982433623,3474.1727760821877,0.3276520401870509,89.38446181841603,0.592084206240623
mp-1209153,Rb2Al2H8,12,2.0779697348197983,186.16963424,232.964,23.984450943180327,10.621870682891537,2260.897616184255,4284.599904001264,0.3070510094115765,131.79195978742152,0.691849475096582
mp-27303,Na2Ag6O4,12,6.6310363871689,189.61787101,757.184,64.68744285525075,10.786301551325552,1275.3975350252126,3453.129829728108,0.4210175224616282,75.03392552400717,0.1381855811170559
mp-1120733,K4Sn2S6,12,2.672683700545054,364.21596572,586.202,15.604057540050947,5.529600832569291,1438.3782532729726,2932.05115920478,0.3415338132104775,67.34276676368101,0.2251498593795196
mp-1102937,Br4N4O4,12,2.7405191064510417,266.39349382,439.64,12.273923625465155,2.1855314059676085,893.0218985112293,2354.145947582756,0.415956835845229,46.8773494527173,0.0234974717431573
mp-1443442,V2F10,12,2.582071938948725,187.70309819,291.86400000000003,14.888365864664925,5.1459433524990965,1411.7192332494735,2902.296007616153,0.3450360626464289,82.47687238646112,0.1604125284691418
mp-30106,As2Cl10,12,2.343686754513156,357.36529491,504.374,1.873200219090652,0.7893541045066438,580.3448742385497,1117.2826672504905,0.3152536254708442,27.249054597587254,0.0155545155515779
mp-28460,Br8O4,12,4.086635344855449,285.75215639,703.228,8.119175402650235,2.495285467897454,781.4067802185343,1673.5864544251235,0.3606131735094009,39.76809758617431,0.0435014570309661
mp-862850,K2P2Au2Se6,12,4.847321781251904,345.26147965,1007.838,12.634358669710371,6.025386241119914,1114.9143888668475,2064.906901813162,0.2942545926103247,52.811896977920384,0.2570661325418143
mp-543045,Tl4C2O6,12,7.246636505202955,214.84056364,937.548,21.11791911325888,8.739928422847541,1098.2107719684377,2126.5600391338694,0.318154773256607,61.11948842571511,0.2697844703500774
mp-1095594,Tl4Ag4S4,12,8.062527963828702,283.66464527,1377.264,37.7276538349398,8.760994364873113,1042.4160355310908,2475.525052095877,0.3922333505290539,53.41217517315824,0.1491662554901598
mp-1095595,Sb4S4I4,12,4.595363014694428,405.77631538,1122.916,6.154694557457229,2.631099585564061,756.6738594743183,1450.0807838190126,0.312912297082728,34.04483217728641,0.0716177702912816
mp-1219479,Sb4Se3S1I4,12,5.109441395792917,410.67265648,1263.601,7.005147127799752,5.320654063634698,1020.4595641033968,1661.165389015726,0.1969565548734033,45.10879074411429,0.3460116223844841
mp-505727,N4Cl4O4,12,1.899089151769464,228.9513737,261.836,10.322763365308704,2.38383625532238,1120.3804804310807,2666.328760014509,0.3927878137266136,61.6621189814465,0.0403701787510422
mp-1095372,Mn1Bi4S7,12,6.247052357651528,296.47007777,1115.313,27.51996726554588,13.16410091569572,1451.6369978727712,2686.063852691697,0.2937178678906265,72.33937620034428,0.6972382793983808
mp-1103187,Cs2Tm2Zn2Te6,12,5.712296028995319,436.08143284,1500.096,31.425487834828747,13.69236738319261,1548.2244394525217,2949.131139081525,0.3097733308221575,67.97886887752664,0.797144025743091
mp-1011696,Cs8Se4,12,4.231629706957143,541.17914441,1379.08,8.074695031100285,4.249890452815213,1002.1553265963828,1802.0164399813516,0.2761171189847295,40.77416089427627,0.2095806146865927
mp-1208026,Tl1Fe1Se2O8,12,4.259520036458839,212.91319121,546.14,14.218724565793016,10.80275500399274,1592.5274638528476,2592.224880561785,0.1968863218994266,87.62878700688395,0.8809789229104238
mp-2647043,Sn1H6C1N1Cl3,12,2.130198570850473,200.44736641,257.135,14.98043667828717,6.499116021428765,1746.6950943283546,3331.717014459094,0.3104861335814878,99.38465003058772,0.3279319348807645
mp-12342,Cs2Nd2Zn2Te6,12,5.096843522272998,472.64814119,1450.708,30.308056241927645,12.735936770550092,1580.7558469142425,3046.0064359358303,0.3157062925572563,67.62080517581036,0.7481117352301411
mp-22996,Sb4Se4I4,12,5.387549690306324,403.9277215,1310.496,8.130968948130437,6.9870842267304845,1138.8128131582212,1799.5575807402167,0.1660092631530165,50.4568340153349,0.5609354849100814
mp-571146,Sn4I4Cl4,12,4.618595843492335,404.22124743,1124.268,6.942492541798344,5.363211865722507,1077.599786177714,1746.841702785197,0.1928367311096515,47.86575117226048,0.3719025671373904
mp-2356866,Pd2Se2O8,12,4.126491563323928,200.70719318,498.752,20.525692627156804,12.174486410911484,1717.6506729259097,2984.6091867421874,0.2523885792581954,96.99348740095397,0.833053912484039
mp-2647030,Sn1H5C1N2Cl3,12,2.316251997348292,193.66569175,270.134,19.412348066698225,9.136526062534491,1986.0841489489856,3693.278302317929,0.2965850846202889,114.1073795094325,0.5648152139469594
mp-768229,Li4Bi2S6,12,4.170637787805664,254.07097138,638.1139999999999,32.424457733079336,14.467539227148023,1862.499210752112,3521.315758591918,0.3057890492435465,97.863027314437,0.8679307129690083
mp-760276,Li5Mn1O1F5,12,2.3696977327042164,140.59390649,200.632,59.734054050051135,16.39734055241534,2630.511663393412,5868.013232431636,0.3742532036698271,169.89494238094022,0.6703382640645078
mp-8666,Cs4Ag4O4,12,5.2137978883275125,327.12422907,1027.088,24.29735964230504,9.808521610993798,1371.591170539091,2677.4154284569395,0.3220958213024518,66.38594241376428,0.4235090210186015
mp-1209072,Sb4Se4Br4,12,5.070419954331731,367.62083733,1122.496,12.4725362778561,8.831061600729932,1319.7281841369888,2186.802661473333,0.2135789574769879,60.64061028081796,0.6719080675664214
mp-12495,Cs2Tb2Cd2Te6,12,5.534194443702001,472.31548852,1574.082,31.190656448393504,11.80510255065325,1460.5205602739743,2912.069529853462,0.3319591396173538,62.62513426538248,0.572000237946349
mp-754171,Cs4Rb4O4,12,4.3379346913271,358.87396823,937.488,18.055595806326064,10.08033466397159,1524.3895773893075,2694.551484142298,0.264650905663366,71.02472785967677,0.6997945387477735
mp-1041993,Mo4O8,12,4.83082021700317,175.91299482,511.752,73.00348562755191,19.29349914973329,1998.458170613386,4520.745561150881,0.3785574137901994,119.85265798929602,0.6191504809282538
mp-1227567,Bi4Pb1S7,12,6.628108242177002,317.57281727,1267.5749999999998,22.83309868372458,11.83564690754162,1336.291494430168,2413.6671626072066,0.2790068716369656,64.96370211263864,0.6415219713150191
mp-1101713,Na2Cu6O4,12,5.158365275668052,158.14355162,491.252,81.89328653815436,14.326727587673137,1666.5465751829393,4424.815422117585,0.4173478964023218,104.10960027784618,0.2371937247937455
mp-27475,W2S2Cl8,12,2.803550465082939,423.76047465,715.434,3.460497625109558,0.989621434702016,594.128461608279,1305.748198933149,0.3694558763916764,26.54713191033777,0.0138114819247075
mp-9856,Cs4Zr2Se6,12,4.325069005965757,456.05767229,1187.828,16.239618365631124,8.000123214687699,1360.0404255863275,2494.2022960227528,0.2884273451452261,58.67255447245296,0.4725119995865235
mp-23020,Bi4Se4I4,12,6.325992898052389,435.58744476,1659.376,4.6702051814700445,4.456473684535736,839.3272496483593,1295.202730049676,0.138020348310995,36.16417847542171,0.2945010662134847
mp-973217,Sb4S4I4,12,4.488741908443988,415.41472198,1122.916,7.327638036430924,2.464041028313833,740.9035058828932,1537.6493110060867,0.3488130107955604,33.23244289811058,0.0509668036715368
mp-1407369,Li4Cu4S4,12,3.353009192925649,203.15552158,410.208,48.05249755335602,12.43301217110047,1925.6209725459223,4390.35049045447,0.3809026238419878,110.10818221172578,0.3940139082933823
mp-1103379,Cs4Sn2Se6,12,4.164887403578497,495.51548233,1242.8,15.079445671528775,7.305915429136104,1324.4503666247806,2441.209688848216,0.2914353590729707,55.59931238869303,0.4245998342780592
mp-1225936,Cs2Hg2Sb2Se6,12,5.6292386213721,408.34796641,1384.27,20.22974728705145,9.539193934775096,1301.7602614381797,2419.324545815746,0.296253600980929,58.32253406795476,0.4966150831272163
mp-849770,Co2P2O8,12,2.7871562882648493,183.3897286,307.806,26.04001966274503,13.11366787400236,2169.109263136384,3951.73925028162,0.2843944066791669,126.71521692914888,0.932750429391376
mp-383,Rb8Te4,12,3.8606886153619775,513.63093759,1194.144,18.070261820642184,7.66892010587754,1409.4014670290896,2707.2365925668337,0.3141009228589236,58.63032997736752,0.4173330187460952
mp-30037,Ag2I2O8,12,5.508267842168743,180.13921857,597.536,36.53021516707274,13.771699608327538,1581.1979610917567,3156.813363715815,0.3325457464824667,93.49797849327211,0.521658824173961
mp-674849,Tl2Bi2F8,12,8.411039833796682,193.22511962,978.71,54.83533754043323,17.77408330888396,1453.679817434349,3055.655101751493,0.3537354019522921,84.21000260879558,0.5366678544203068
mp-23126,K1As4I1O6,12,3.9150506505014633,238.239581,561.684,20.82895164757685,11.915179460112592,1744.5426901268377,3062.3734143769657,0.2597811762323813,93.12192531630372,0.8460465301919798
mp-1102938,Mn2Tl2F8,12,6.215209406423833,179.1776639,670.626,31.013825082037123,14.051053676117512,1503.5800805788451,2829.191787788583,0.3031928022777183,88.72835033175319,0.6155910105975146
mp-23053,Pb4I4Cl4,12,6.443597106881694,380.95378704,1478.228,10.696511389536017,4.928724458620284,874.5871272645252,1637.0375523217403,0.3002854007159447,40.121985828772274,0.1644112641846943
mp-542623,Tl4Sn2S6,12,5.959893493382332,347.5411998,1247.342,16.35828333718666,6.099983027424202,1011.6844248197176,2027.1658282215876,0.3341639831574782,48.06416304923551,0.1818613907266829
mp-4691,Ag4C2O6,12,6.103573040501702,150.04142138,551.4879999999999,63.11793453513734,14.852499297925416,1559.9392917630487,3685.8774496977194,0.3909007771545918,98.8155715072996,0.3105120257102343
mp-35909,Ag2Bi2I8,12,5.411571726546791,505.98486035,1648.928,8.712283958779858,3.0417869062478022,749.7261922221006,1536.0300944560656,0.3436294306472402,31.46656657381096,0.0708646605512788
mp-759794,Na2Mn2O8,12,2.5067618091942983,188.03210926,283.848,27.171224510539304,12.810599562558997,2260.623267519908,4201.554820976038,0.2962783203783334,131.15989127842656,0.8942210435070127
mp-29862,Sn4Br8,12,4.652614698047253,397.6265909,1114.072,7.408468625523998,7.04302817318907,1230.3570685019645,1900.182898901887,0.139046549541319,54.65390974478967,0.6598817269156402
mp-1209085,Sn2H2Br6N2,12,3.216338319967203,385.60696077,746.8739999999999,9.955707932678225,3.4642545005546324,1037.824771262031,2128.723022592639,0.3440994037425726,47.69017499980846,0.101670787905302
mp-1283194,Na2Co4O6,12,3.9979407144644536,156.88332418,377.706,93.61733473472664,23.345550368198097,2416.4837754195,5585.897187614211,0.3848829485117863,150.69099831730597,0.8178675308961469
mp-23450,Rb2I2O8,12,4.053179817570248,226.45459047,552.736,18.401056068675317,8.893276824302133,1481.265711161108,2732.2951855693523,0.2918774554479386,80.732690768337,0.4441113594263186
mp-1214865,As2N2O8,12,2.3357885345619858,217.43738246,305.85,6.161070271428884,6.360270094765522,1650.1408599745805,2503.657934111929,0.1159795329376705,89.44336696630596,0.6967556352477421
mp-1104011,Cs2Gd2Cd2Te6,12,5.528317171406014,471.81135515,1570.732,31.99293740108621,11.94523479669626,1469.9442698520795,2944.1609859682558,0.3339772025501242,63.0684871834698,0.573742137364859
mp-5014,Cu4Ag4S4,12,6.1265938191957705,220.60723243,813.9159999999999,60.22852164032528,17.61263508229066,1695.5188572453376,3696.4463373771,0.366771596398753,94.14146714973155,0.5784391377449515
mp-7199,Rb2Pr2Te8,12,5.3981617900074665,453.29279726,1473.552,34.11141518042041,13.51390729299177,1582.222365713659,3107.5687114639386,0.3250221480139635,68.71683815228596,0.7353171173137184
mp-11132,K2Pr2Te8,12,5.300728584554239,432.57183019,1380.812,30.48728144732581,14.407789346441245,1648.6592035106776,3061.9649722478957,0.2958651289635469,72.45567466269554,0.9706226745275528
mp-27227,Li2Ag6O4,12,7.184963611343801,167.58077544,725.086,77.6149510354635,15.735669599278324,1479.8930397069023,3704.392682567528,0.405046847025641,90.5286923046596,0.2755315640293795
mp-540921,Cs2Cu2F8,12,3.894457836181038,232.33674041,544.886,12.628818022217636,6.565626598030586,1298.4181772031693,2343.207134507097,0.2784481682345564,70.0480735291611,0.3125223527469768
mp-1101885,Na4P2S6,12,2.127218568113742,270.33178804,346.298,21.69186019866841,8.455584488153841,1993.7273155830064,3936.650783880992,0.3275101894861291,102.90357412314393,0.4794894245228709
mp-1208041,Tl1Cr1S2O8,12,4.03545462575056,184.55686145,448.501,34.26983316468596,13.47876914791951,1827.5904640234044,3598.004401540001,0.3261376322995579,107.1077595719784,0.6229682700006345
mp-2646989,Ag2As2Br8,12,4.233273352521419,394.15564338,1004.812,9.968940436153026,4.800797587323578,1064.9238199800288,1966.4650624720528,0.2925182824379695,48.25485098297728,0.2065564925653774
mp-29641,Ge1Sb4Te7,12,6.145877778179171,392.5591232,1452.88,33.17648664824267,14.27403435437684,1523.9875152050129,2914.598809621078,0.311859454198379,69.32004021785832,0.7792663156992548
mp-1103091,Ga2Hg2Cl8,12,3.863982086871371,354.22817387,824.25,6.617776404800314,2.667574675011183,830.8846593880578,1622.7062013118718,0.3223267577462573,39.16352901240113,0.0715358761767952
mp-977011,H3Pb1C1I3N1F3,12,4.074391660640078,274.67735923,673.948,14.788955134484176,4.562138669406156,1058.1636870265625,2263.333933860304,0.3601400512072712,54.56382452727764,0.1067340041428606
mp-638078,Cs2Tb2Zn2Te6,12,5.426953784380291,452.88478339,1480.078,31.188353487570296,13.049572795970604,1550.67250194412,2992.1646235620747,0.3164008204533969,67.29117467778575,0.7379009819472138
mp-29236,In4Te4Br4,12,4.845680652962928,441.82918531,1289.288,15.571753239230029,7.628685069226151,1254.7218144193134,2304.915430897028,0.2894332542713346,54.71085768360011,0.4089554783445396
mp-853967,Li4Cu4S4,12,3.429024710105665,198.65191681,410.208,48.7993968736203,12.716053750582551,1925.709931214831,4379.012932665879,0.3801233622971778,110.92731490095792,0.4031438849294443
mp-754610,Sr3Ca1I8,12,4.2796293449811404,511.47512298,1318.17,20.2182228462394,9.596894184889146,1497.484289437907,2777.451812408175,0.295088668219813,62.23087736363394,0.6238320693120769
